burrough,year,age,sex,people
13,2005,67,1,154
13,2005,68,1,132
13,2005,69,1,129
13,2005,70,1,156
13,2005,71,1,149
13,2005,72,1,174
13,2005,73,1,184
13,2005,74,1,164
13,2005,75,1,166
13,2005,76,1,156
13,2005,77,1,153
13,2005,78,1,179
13,2005,79,1,149
13,2005,80,1,150
13,2005,81,1,127
13,2005,82,1,108
13,2005,83,1,109
13,2005,84,1,106
13,2005,85,1,64
13,2005,86,1,65
13,2005,87,1,32
13,2005,88,1,37
13,2005,89,1,23
13,2005,90,1,16
13,2005,91,1,14
13,2005,92,1,12
13,2005,93,1,2
13,2005,94,1,5
13,2005,95,1,1
13,2005,96,1,2
13,2005,97,1,1
13,2005,98,1,1
13,2005,99,1,0
14,2005,0,1,311
14,2005,1,1,318
14,2005,2,1,292
14,2005,3,1,296
14,2005,4,1,282
14,2005,5,1,286
14,2005,6,1,257
14,2005,7,1,287
14,2005,8,1,273
14,2005,9,1,273
14,2005,10,1,250
14,2005,11,1,261
14,2005,12,1,257
14,2005,13,1,244
14,2005,14,1,280
14,2005,15,1,255
14,2005,16,1,241
14,2005,17,1,232
14,2005,18,1,226
14,2005,19,1,205
14,2005,20,1,184
14,2005,21,1,190
14,2005,22,1,203
14,2005,23,1,205
14,2005,24,1,223
14,2005,25,1,231
14,2005,26,1,211
14,2005,27,1,275
14,2005,28,1,257
14,2005,29,1,312
14,2005,30,1,284
14,2005,31,1,281
14,2005,32,1,331
14,2005,33,1,348
14,2005,34,1,313
14,2005,35,1,320
14,2005,36,1,332
14,2005,37,1,307
14,2005,38,1,338
14,2005,39,1,311
14,2005,40,1,324
14,2005,41,1,343
14,2005,42,1,293
14,2005,43,1,384
14,2005,44,1,310
14,2005,45,1,305
14,2005,46,1,315
14,2005,47,1,309
14,2005,48,1,291
14,2005,49,1,302
14,2005,50,1,266
14,2005,51,1,308
14,2005,52,1,246
14,2005,53,1,256
14,2005,54,1,255
14,2005,55,1,276
14,2005,56,1,281
14,2005,57,1,299
14,2005,58,1,290
14,2005,59,1,243
14,2005,60,1,266
14,2005,61,1,232
14,2005,62,1,177
14,2005,63,1,136
14,2005,64,1,170
14,2005,65,1,165
14,2005,66,1,160
14,2005,67,1,124
14,2005,68,1,146
14,2005,69,1,114
14,2005,70,1,102
14,2005,71,1,120
14,2005,72,1,137
14,2005,73,1,143
14,2005,74,1,125
14,2005,75,1,124
14,2005,76,1,118
14,2005,77,1,120
14,2005,78,1,134
14,2005,79,1,96
14,2005,80,1,118
14,2005,81,1,123
14,2005,82,1,108
14,2005,83,1,127
14,2005,84,1,83
14,2005,85,1,70
14,2005,86,1,61
14,2005,87,1,47
14,2005,88,1,41
14,2005,89,1,40
14,2005,90,1,27
14,2005,91,1,20
14,2005,92,1,26
14,2005,93,1,7
14,2005,94,1,6
14,2005,95,1,5
14,2005,96,1,2
14,2005,97,1,2
14,2005,98,1,0
14,2005,99,1,4
15,2005,0,1,307
15,2005,1,1,280
15,2005,2,1,304
15,2005,3,1,292
15,2005,4,1,285
15,2005,5,1,301
15,2005,6,1,278
15,2005,7,1,313
15,2005,8,1,249
15,2005,9,1,313
15,2005,10,1,285
15,2005,11,1,301
15,2005,12,1,293
15,2005,13,1,302
15,2005,14,1,307
15,2005,15,1,287
15,2005,16,1,316
15,2005,17,1,279
15,2005,18,1,277
15,2005,19,1,241
15,2005,20,1,234
15,2005,21,1,248
15,2005,22,1,206
15,2005,23,1,214
15,2005,24,1,203
15,2005,25,1,213
15,2005,26,1,189
15,2005,27,1,175
15,2005,28,1,225
15,2005,29,1,185
15,2005,30,1,226
15,2005,31,1,209
15,2005,32,1,231
15,2005,33,1,206
15,2005,34,1,258
15,2005,35,1,264
15,2005,36,1,269
15,2005,37,1,252
15,2005,38,1,277
15,2005,39,1,269
15,2005,40,1,279
15,2005,41,1,279
15,2005,42,1,289
15,2005,43,1,228
15,2005,44,1,279
15,2005,45,1,304
15,2005,46,1,281
15,2005,47,1,276
15,2005,48,1,295
15,2005,49,1,245
15,2005,50,1,236
15,2005,51,1,238
15,2005,52,1,247
15,2005,53,1,210
15,2005,54,1,202
15,2005,55,1,203
15,2005,56,1,212
15,2005,57,1,179
15,2005,58,1,195
15,2005,59,1,156
15,2005,60,1,169
15,2005,61,1,142
15,2005,62,1,115
15,2005,63,1,95
15,2005,64,1,85
15,2005,65,1,72
15,2005,66,1,70
15,2005,67,1,46
15,2005,68,1,46
15,2005,69,1,42
15,2005,70,1,44
15,2005,71,1,43
15,2005,72,1,57
15,2005,73,1,47
15,2005,74,1,48
15,2005,75,1,34
15,2005,76,1,31
15,2005,77,1,23
15,2005,78,1,32
15,2005,79,1,28
15,2005,80,1,33
15,2005,81,1,28
15,2005,82,1,23
15,2005,83,1,25
15,2005,84,1,24
15,2005,85,1,14
15,2005,86,1,7
15,2005,87,1,11
15,2005,88,1,5
15,2005,89,1,7
15,2005,90,1,7
15,2005,91,1,3
15,2005,92,1,2
15,2005,93,1,0
15,2005,94,1,1
15,2005,95,1,2
15,2005,96,1,1
15,2005,97,1,0
15,2005,98,1,0
15,2005,99,1,0
"",2005,0,1,6
"",2005,1,1,13
"",2005,2,1,14
"",2005,3,1,10
"",2005,4,1,11
"",2005,5,1,14
"",2005,6,1,9
"",2005,7,1,4
"",2005,8,1,15
"",2005,9,1,8
"",2005,10,1,16
"",2005,11,1,9
"",2005,12,1,17
"",2005,13,1,22
"",2005,14,1,13
"",2005,15,1,7
"",2005,16,1,10
"",2005,17,1,8
"",2005,18,1,12
"",2005,19,1,14
"",2005,20,1,5
"",2005,21,1,5
"",2005,22,1,4
"",2005,23,1,3
"",2005,24,1,6
"",2005,25,1,5
"",2005,26,1,8
"",2005,27,1,7
"",2005,28,1,6
"",2005,29,1,5
"",2005,30,1,3
"",2005,31,1,5
"",2005,32,1,11
"",2005,33,1,14
"",2005,34,1,11
"",2005,35,1,17
"",2005,36,1,13
"",2005,37,1,13
"",2005,38,1,10
"",2005,39,1,13
"",2005,40,1,17
"",2005,41,1,13
"",2005,42,1,15
"",2005,43,1,16
"",2005,44,1,23
"",2005,45,1,25
"",2005,46,1,15
"",2005,47,1,14
"",2005,48,1,22
"",2005,49,1,17
"",2005,50,1,14
"",2005,51,1,12
"",2005,52,1,19
"",2005,53,1,9
"",2005,54,1,9
"",2005,55,1,13
"",2005,56,1,13
"",2005,57,1,4
"",2005,58,1,13
"",2005,59,1,9
"",2005,60,1,10
"",2005,61,1,3
"",2005,62,1,12
"",2005,63,1,6
"",2005,64,1,7
"",2005,65,1,4
"",2005,66,1,6
"",2005,67,1,4
"",2005,68,1,8
"",2005,69,1,2
"",2005,70,1,2
"",2005,71,1,4
"",2005,72,1,8
"",2005,73,1,3
"",2005,74,1,2
"",2005,75,1,2
"",2005,76,1,4
"",2005,77,1,2
"",2005,78,1,2
"",2005,79,1,2
"",2005,80,1,4
"",2005,81,1,0
"",2005,82,1,3
"",2005,83,1,4
"",2005,84,1,1
"",2005,85,1,4
"",2005,86,1,1
"",2005,87,1,0
"",2005,88,1,0
"",2005,89,1,0
"",2005,90,1,0
"",2005,91,1,0
"",2005,92,1,0
"",2005,93,1,0
"",2005,94,1,0
"",2005,95,1,0
"",2005,96,1,0
"",2005,97,1,0
"",2005,98,1,0
"",2005,99,1,0
01,2005,0,1,393
01,2005,1,1,282
01,2005,2,1,260
01,2005,3,1,201
01,2005,4,1,211
01,2005,5,1,176
01,2005,6,1,169
01,2005,7,1,152
01,2005,8,1,143
01,2005,9,1,118
01,2005,10,1,133
01,2005,11,1,126
01,2005,12,1,142
01,2005,13,1,122
01,2005,14,1,107
01,2005,15,1,118
01,2005,16,1,105
01,2005,17,1,109
01,2005,18,1,119
01,2005,19,1,140
01,2005,20,1,162
01,2005,21,1,204
01,2005,22,1,246
01,2005,23,1,298
01,2005,24,1,378
01,2005,25,1,484
01,2005,26,1,539
01,2005,27,1,562
01,2005,28,1,622
01,2005,29,1,630
01,2005,30,1,630
01,2005,31,1,529
01,2005,32,1,552
01,2005,33,1,495
01,2005,34,1,388
01,2005,35,1,402
01,2005,36,1,312
01,2005,37,1,268
01,2005,38,1,272
01,2005,39,1,271
01,2005,40,1,232
01,2005,41,1,206
01,2005,42,1,196
01,2005,43,1,194
01,2005,44,1,202
01,2005,45,1,188
01,2005,46,1,193
01,2005,47,1,182
01,2005,48,1,175
01,2005,49,1,171
01,2005,50,1,161
01,2005,51,1,186
01,2005,52,1,170
01,2005,53,1,152
01,2005,54,1,156
01,2005,55,1,169
01,2005,56,1,148
01,2005,57,1,162
01,2005,58,1,156
01,2005,59,1,157
01,2005,60,1,120
01,2005,61,1,99
01,2005,62,1,94
01,2005,63,1,66
01,2005,64,1,88
01,2005,65,1,72
01,2005,66,1,67
01,2005,67,1,61
01,2005,68,1,54
01,2005,69,1,49
01,2005,70,1,54
01,2005,71,1,47
01,2005,72,1,56
01,2005,73,1,57
01,2005,74,1,54
01,2005,75,1,49
01,2005,76,1,44
01,2005,77,1,58
01,2005,78,1,76
01,2005,79,1,65
01,2005,80,1,58
01,2005,81,1,64
01,2005,82,1,68
01,2005,83,1,68
01,2005,84,1,92
01,2005,85,1,60
01,2005,86,1,61
01,2005,87,1,61
01,2005,88,1,54
01,2005,89,1,47
01,2005,90,1,28
01,2005,91,1,33
01,2005,92,1,39
01,2005,93,1,22
01,2005,94,1,16
01,2005,95,1,11
01,2005,96,1,15
01,2005,97,1,4
01,2005,98,1,3
01,2005,99,1,9
02,2005,0,1,351
02,2005,1,1,271
02,2005,2,1,200
02,2005,3,1,172
02,2005,4,1,161
02,2005,5,1,140
02,2005,6,1,133
02,2005,7,1,135
02,2005,8,1,127
02,2005,9,1,102
02,2005,10,1,91
02,2005,11,1,103
02,2005,12,1,115
02,2005,13,1,72
02,2005,14,1,92
02,2005,15,1,92
02,2005,16,1,101
02,2005,17,1,106
02,2005,18,1,104
02,2005,19,1,152
02,2005,20,1,233
02,2005,21,1,262
02,2005,22,1,318
02,2005,23,1,368
02,2005,24,1,443
02,2005,25,1,569
02,2005,26,1,627
02,2005,27,1,681
02,2005,28,1,752
02,2005,29,1,741
02,2005,30,1,782
02,2005,31,1,674
02,2005,32,1,644
02,2005,33,1,503
02,2005,34,1,450
02,2005,35,1,426
02,2005,36,1,344
02,2005,37,1,319
02,2005,38,1,303
02,2005,39,1,265
02,2005,40,1,260
02,2005,41,1,236
02,2005,42,1,251
02,2005,43,1,209
02,2005,44,1,190
02,2005,45,1,186
02,2005,46,1,185
02,2005,47,1,170
02,2005,48,1,172
02,2005,49,1,179
02,2005,50,1,209
02,2005,51,1,180
02,2005,52,1,184
02,2005,53,1,132
02,2005,54,1,150
02,2005,55,1,149
02,2005,56,1,152
02,2005,57,1,149
02,2005,58,1,134
02,2005,59,1,124
02,2005,60,1,136
02,2005,61,1,107
02,2005,62,1,94
02,2005,63,1,75
02,2005,64,1,69
02,2005,65,1,73
02,2005,66,1,47
02,2005,67,1,65
02,2005,68,1,50
02,2005,69,1,54
02,2005,70,1,62
02,2005,71,1,46
02,2005,72,1,61
02,2005,73,1,69
02,2005,74,1,62
02,2005,75,1,70
02,2005,76,1,59
02,2005,77,1,60
02,2005,78,1,71
02,2005,79,1,77
02,2005,80,1,71
02,2005,81,1,65
02,2005,82,1,89
02,2005,83,1,100
02,2005,84,1,106
02,2005,85,1,83
02,2005,86,1,94
02,2005,87,1,67
02,2005,88,1,77
02,2005,89,1,65
02,2005,90,1,66
02,2005,91,1,49
02,2005,92,1,42
02,2005,93,1,30
02,2005,94,1,34
02,2005,95,1,19
02,2005,96,1,17
02,2005,97,1,8
02,2005,98,1,6
02,2005,99,1,14
03,2005,0,1,294
03,2005,1,1,226
03,2005,2,1,173
03,2005,3,1,139
03,2005,4,1,109
03,2005,5,1,90
03,2005,6,1,78
03,2005,7,1,82
03,2005,8,1,61
03,2005,9,1,64
03,2005,10,1,69
03,2005,11,1,61
03,2005,12,1,64
03,2005,13,1,67
03,2005,14,1,78
03,2005,15,1,53
03,2005,16,1,54
03,2005,17,1,45
03,2005,18,1,63
03,2005,19,1,83
03,2005,20,1,110
03,2005,21,1,167
03,2005,22,1,183
03,2005,23,1,245
03,2005,24,1,302
03,2005,25,1,403
03,2005,26,1,504
03,2005,27,1,520
03,2005,28,1,588
03,2005,29,1,664
03,2005,30,1,630
03,2005,31,1,568
03,2005,32,1,530
03,2005,33,1,503
03,2005,34,1,387
03,2005,35,1,330
03,2005,36,1,279
03,2005,37,1,267
03,2005,38,1,242
03,2005,39,1,248
03,2005,40,1,213
03,2005,41,1,184
03,2005,42,1,187
03,2005,43,1,155
03,2005,44,1,154
03,2005,45,1,138
03,2005,46,1,161
03,2005,47,1,133
03,2005,48,1,148
03,2005,49,1,136
03,2005,50,1,154
03,2005,51,1,164
03,2005,52,1,132
03,2005,53,1,136
03,2005,54,1,112
03,2005,55,1,135
03,2005,56,1,138
03,2005,57,1,144
03,2005,58,1,120
03,2005,59,1,130
03,2005,60,1,110
03,2005,61,1,83
03,2005,62,1,108
03,2005,63,1,70
03,2005,64,1,98
03,2005,65,1,62
03,2005,66,1,69
03,2005,67,1,79
03,2005,68,1,48
03,2005,69,1,50
03,2005,70,1,62
03,2005,71,1,63
03,2005,72,1,64
03,2005,73,1,55
03,2005,74,1,73
03,2005,75,1,67
03,2005,76,1,67
03,2005,77,1,63
03,2005,78,1,62
03,2005,79,1,86
03,2005,80,1,76
03,2005,81,1,89
03,2005,82,1,90
03,2005,83,1,91
03,2005,84,1,86
03,2005,85,1,92
03,2005,86,1,88
03,2005,87,1,72
03,2005,88,1,59
03,2005,89,1,61
03,2005,90,1,63
03,2005,91,1,54
03,2005,92,1,36
03,2005,93,1,29
03,2005,94,1,23
03,2005,95,1,22
03,2005,96,1,9
03,2005,97,1,7
03,2005,98,1,1
03,2005,99,1,7
04,2005,0,1,232
04,2005,1,1,182
04,2005,2,1,141
04,2005,3,1,89
04,2005,4,1,76
04,2005,5,1,94
04,2005,6,1,75
04,2005,7,1,67
04,2005,8,1,51
04,2005,9,1,70
04,2005,10,1,46
04,2005,11,1,52
04,2005,12,1,57
04,2005,13,1,47
04,2005,14,1,50
04,2005,15,1,44
04,2005,16,1,44
04,2005,17,1,51
04,2005,18,1,64
04,2005,19,1,78
04,2005,20,1,173
04,2005,21,1,184
04,2005,22,1,273
04,2005,23,1,309
04,2005,24,1,377
04,2005,25,1,492
04,2005,26,1,527
04,2005,27,1,538
04,2005,28,1,597
04,2005,29,1,605
04,2005,30,1,582
04,2005,31,1,498
04,2005,32,1,462
04,2005,33,1,374
04,2005,34,1,337
04,2005,35,1,277
04,2005,36,1,240
04,2005,37,1,223
04,2005,38,1,204
04,2005,39,1,176
04,2005,40,1,167
04,2005,41,1,151
04,2005,42,1,172
04,2005,43,1,137
04,2005,44,1,127
04,2005,45,1,136
04,2005,46,1,143
04,2005,47,1,144
04,2005,48,1,136
04,2005,49,1,118
04,2005,50,1,98
04,2005,51,1,140
04,2005,52,1,142
04,2005,53,1,145
04,2005,54,1,123
04,2005,55,1,129
04,2005,56,1,131
04,2005,57,1,136
04,2005,58,1,143
04,2005,59,1,122
04,2005,60,1,128
04,2005,61,1,94
04,2005,62,1,93
04,2005,63,1,72
04,2005,64,1,78
04,2005,65,1,85
04,2005,66,1,63
04,2005,67,1,57
04,2005,68,1,60
04,2005,69,1,54
04,2005,70,1,54
04,2005,71,1,62
04,2005,72,1,46
04,2005,73,1,52
04,2005,74,1,63
04,2005,75,1,59
04,2005,76,1,40
04,2005,77,1,46
04,2005,78,1,73
04,2005,79,1,60
04,2005,80,1,85
04,2005,81,1,92
04,2005,82,1,73
04,2005,83,1,81
04,2005,84,1,72
04,2005,85,1,74
04,2005,86,1,49
04,2005,87,1,66
04,2005,88,1,61
04,2005,89,1,41
04,2005,90,1,43
04,2005,91,1,40
04,2005,92,1,32
04,2005,93,1,36
04,2005,94,1,31
04,2005,95,1,23
04,2005,96,1,13
04,2005,97,1,13
04,2005,98,1,8
04,2005,99,1,12
05,2005,0,1,294
05,2005,1,1,223
05,2005,2,1,176
05,2005,3,1,163
05,2005,4,1,149
05,2005,5,1,123
05,2005,6,1,102
05,2005,7,1,98
05,2005,8,1,108
05,2005,9,1,109
05,2005,10,1,95
05,2005,11,1,105
05,2005,12,1,113
05,2005,13,1,95
05,2005,14,1,115
05,2005,15,1,124
05,2005,16,1,124
05,2005,17,1,117
05,2005,18,1,144
05,2005,19,1,160
05,2005,20,1,261
05,2005,21,1,289
05,2005,22,1,364
05,2005,23,1,456
05,2005,24,1,530
05,2005,25,1,679
05,2005,26,1,735
05,2005,27,1,725
05,2005,28,1,752
05,2005,29,1,719
05,2005,30,1,693
05,2005,31,1,585
05,2005,32,1,609
05,2005,33,1,544
05,2005,34,1,452
05,2005,35,1,425
05,2005,36,1,392
05,2005,37,1,334
05,2005,38,1,321
05,2005,39,1,305
05,2005,40,1,282
05,2005,41,1,268
05,2005,42,1,262
05,2005,43,1,259
05,2005,44,1,237
05,2005,45,1,237
05,2005,46,1,232
05,2005,47,1,239
05,2005,48,1,220
05,2005,49,1,216
05,2005,50,1,224
05,2005,51,1,229
05,2005,52,1,254
05,2005,53,1,248
05,2005,54,1,275
05,2005,55,1,279
05,2005,56,1,291
05,2005,57,1,333
05,2005,58,1,356
05,2005,59,1,284
05,2005,60,1,295
05,2005,61,1,296
05,2005,62,1,234
05,2005,63,1,190
05,2005,64,1,200
05,2005,65,1,209
05,2005,66,1,213
05,2005,67,1,176
05,2005,68,1,132
05,2005,69,1,146
05,2005,70,1,128
05,2005,71,1,123
05,2005,72,1,121
05,2005,73,1,143
05,2005,74,1,149
05,2005,75,1,157
05,2005,76,1,158
05,2005,77,1,131
05,2005,78,1,133
05,2005,79,1,145
05,2005,80,1,163
05,2005,81,1,143
05,2005,82,1,158
05,2005,83,1,141
05,2005,84,1,159
05,2005,85,1,142
05,2005,86,1,117
05,2005,87,1,113
05,2005,88,1,100
05,2005,89,1,96
05,2005,90,1,74
05,2005,91,1,74
05,2005,92,1,61
05,2005,93,1,46
05,2005,94,1,34
05,2005,95,1,26
05,2005,96,1,24
05,2005,97,1,15
05,2005,98,1,14
05,2005,99,1,13
06,2005,0,1,180
06,2005,1,1,191
06,2005,2,1,190
06,2005,3,1,186
06,2005,4,1,190
06,2005,5,1,138
06,2005,6,1,140
06,2005,7,1,153
06,2005,8,1,148
06,2005,9,1,147
06,2005,10,1,155
06,2005,11,1,143
06,2005,12,1,138
06,2005,13,1,135
06,2005,14,1,133
06,2005,15,1,144
06,2005,16,1,144
06,2005,17,1,134
06,2005,18,1,125
06,2005,19,1,133
06,2005,20,1,125
06,2005,21,1,137
06,2005,22,1,126
06,2005,23,1,137
06,2005,24,1,152
06,2005,25,1,175
06,2005,26,1,156
06,2005,27,1,179
06,2005,28,1,181
06,2005,29,1,182
06,2005,30,1,211
06,2005,31,1,217
06,2005,32,1,206
06,2005,33,1,209
06,2005,34,1,203
06,2005,35,1,209
06,2005,36,1,222
06,2005,37,1,211
06,2005,38,1,204
06,2005,39,1,225
06,2005,40,1,221
06,2005,41,1,217
06,2005,42,1,191
06,2005,43,1,208
06,2005,44,1,204
06,2005,45,1,209
06,2005,46,1,191
06,2005,47,1,197
06,2005,48,1,227
06,2005,49,1,209
06,2005,50,1,205
06,2005,51,1,223
06,2005,52,1,196
06,2005,53,1,201
06,2005,54,1,205
06,2005,55,1,178
06,2005,56,1,195
06,2005,57,1,211
06,2005,58,1,223
06,2005,59,1,214
06,2005,60,1,227
06,2005,61,1,168
06,2005,62,1,145
06,2005,63,1,130
06,2005,64,1,134
06,2005,65,1,146
06,2005,66,1,133
06,2005,67,1,102
06,2005,68,1,112
06,2005,69,1,103
06,2005,70,1,93
06,2005,71,1,96
06,2005,72,1,131
06,2005,73,1,88
06,2005,74,1,112
06,2005,75,1,100
06,2005,76,1,126
06,2005,77,1,84
06,2005,78,1,110
06,2005,79,1,121
06,2005,80,1,129
06,2005,81,1,113
06,2005,82,1,96
06,2005,83,1,98
06,2005,84,1,90
06,2005,85,1,98
06,2005,86,1,81
06,2005,87,1,68
06,2005,88,1,61
06,2005,89,1,53
06,2005,90,1,47
06,2005,91,1,48
06,2005,92,1,25
06,2005,93,1,23
06,2005,94,1,20
06,2005,95,1,23
06,2005,96,1,19
06,2005,97,1,4
06,2005,98,1,5
06,2005,99,1,12
07,2005,0,1,284
07,2005,1,1,273
07,2005,2,1,279
07,2005,3,1,286
07,2005,4,1,291
07,2005,5,1,260
07,2005,6,1,251
07,2005,7,1,249
07,2005,8,1,262
07,2005,9,1,239
07,2005,10,1,254
07,2005,11,1,247
07,2005,12,1,270
07,2005,13,1,246
07,2005,14,1,280
07,2005,15,1,273
07,2005,16,1,255
07,2005,17,1,252
07,2005,18,1,227
07,2005,19,1,268
07,2005,20,1,237
07,2005,21,1,205
07,2005,22,1,215
07,2005,23,1,215
07,2005,24,1,230
07,2005,25,1,226
07,2005,26,1,239
07,2005,27,1,242
07,2005,28,1,258
07,2005,29,1,277
07,2005,30,1,274
07,2005,31,1,281
07,2005,32,1,291
07,2005,33,1,306
07,2005,34,1,306
07,2005,35,1,301
07,2005,36,1,305
07,2005,37,1,302
07,2005,38,1,303
07,2005,39,1,304
07,2005,40,1,329
07,2005,41,1,314
07,2005,42,1,310
07,2005,43,1,291
07,2005,44,1,320
07,2005,45,1,326
07,2005,46,1,299
07,2005,47,1,345
07,2005,48,1,306
07,2005,49,1,288
07,2005,50,1,334
07,2005,51,1,305
07,2005,52,1,279
07,2005,53,1,308
07,2005,54,1,324
07,2005,55,1,273
07,2005,56,1,265
07,2005,57,1,308
07,2005,58,1,318
07,2005,59,1,309
07,2005,60,1,276
07,2005,61,1,248
07,2005,62,1,204
07,2005,63,1,142
07,2005,64,1,160
07,2005,65,1,170
07,2005,66,1,154
07,2005,67,1,139
07,2005,68,1,139
07,2005,69,1,137
07,2005,70,1,92
07,2005,71,1,116
07,2005,72,1,126
07,2005,73,1,168
07,2005,74,1,150
07,2005,75,1,123
07,2005,76,1,134
07,2005,77,1,123
07,2005,78,1,152
07,2005,79,1,143
07,2005,80,1,141
07,2005,81,1,147
07,2005,82,1,117
07,2005,83,1,150
07,2005,84,1,158
07,2005,85,1,132
07,2005,86,1,130
07,2005,87,1,86
07,2005,88,1,71
07,2005,89,1,60
07,2005,90,1,55
07,2005,91,1,42
07,2005,92,1,33
07,2005,93,1,19
07,2005,94,1,24
07,2005,95,1,10
07,2005,96,1,6
07,2005,97,1,6
07,2005,98,1,6
07,2005,99,1,7
08,2005,0,1,245
08,2005,1,1,281
08,2005,2,1,263
08,2005,3,1,265
08,2005,4,1,278
08,2005,5,1,251
08,2005,6,1,261
08,2005,7,1,264
08,2005,8,1,265
08,2005,9,1,240
08,2005,10,1,241
08,2005,11,1,241
08,2005,12,1,221
08,2005,13,1,234
08,2005,14,1,262
08,2005,15,1,245
08,2005,16,1,212
08,2005,17,1,220
08,2005,18,1,195
08,2005,19,1,195
08,2005,20,1,213
08,2005,21,1,194
08,2005,22,1,237
08,2005,23,1,281
08,2005,24,1,235
08,2005,25,1,262
08,2005,26,1,272
08,2005,27,1,287
08,2005,28,1,297
08,2005,29,1,299
08,2005,30,1,316
08,2005,31,1,358
08,2005,32,1,352
08,2005,33,1,374
08,2005,34,1,359
08,2005,35,1,362
08,2005,36,1,350
08,2005,37,1,361
08,2005,38,1,354
08,2005,39,1,338
08,2005,40,1,321
08,2005,41,1,313
08,2005,42,1,292
08,2005,43,1,314
08,2005,44,1,320
08,2005,45,1,290
08,2005,46,1,319
08,2005,47,1,283
08,2005,48,1,270
08,2005,49,1,270
08,2005,50,1,279
08,2005,51,1,257
08,2005,52,1,255
08,2005,53,1,251
08,2005,54,1,234
08,2005,55,1,265
08,2005,56,1,239
08,2005,57,1,253
08,2005,58,1,288
08,2005,59,1,208
08,2005,60,1,228
08,2005,61,1,179
08,2005,62,1,152
08,2005,63,1,144
08,2005,64,1,156
08,2005,65,1,156
08,2005,66,1,136
08,2005,67,1,111
08,2005,68,1,136
08,2005,69,1,143
08,2005,70,1,131
08,2005,71,1,119
08,2005,72,1,137
08,2005,73,1,153
08,2005,74,1,141
08,2005,75,1,133
08,2005,76,1,146
08,2005,77,1,122
08,2005,78,1,142
08,2005,79,1,143
08,2005,80,1,172
08,2005,81,1,146
08,2005,82,1,159
08,2005,83,1,137
08,2005,84,1,171
08,2005,85,1,109
08,2005,86,1,125
08,2005,87,1,108
08,2005,88,1,92
08,2005,89,1,86
08,2005,90,1,62
08,2005,91,1,60
08,2005,92,1,43
08,2005,93,1,33
08,2005,94,1,25
08,2005,95,1,12
08,2005,96,1,12
08,2005,97,1,13
08,2005,98,1,13
08,2005,99,1,12
09,2005,0,1,224
09,2005,1,1,211
09,2005,2,1,204
09,2005,3,1,179
09,2005,4,1,165
09,2005,5,1,145
09,2005,6,1,148
09,2005,7,1,150
09,2005,8,1,135
09,2005,9,1,144
09,2005,10,1,116
09,2005,11,1,134
09,2005,12,1,107
09,2005,13,1,133
09,2005,14,1,123
09,2005,15,1,122
09,2005,16,1,126
09,2005,17,1,100
09,2005,18,1,123
09,2005,19,1,109
09,2005,20,1,112
09,2005,21,1,111
09,2005,22,1,137
09,2005,23,1,144
09,2005,24,1,196
09,2005,25,1,161
09,2005,26,1,209
09,2005,27,1,227
09,2005,28,1,247
09,2005,29,1,249
09,2005,30,1,252
09,2005,31,1,254
09,2005,32,1,223
09,2005,33,1,244
09,2005,34,1,229
09,2005,35,1,207
09,2005,36,1,201
09,2005,37,1,187
09,2005,38,1,203
09,2005,39,1,170
09,2005,40,1,182
09,2005,41,1,186
09,2005,42,1,155
09,2005,43,1,159
09,2005,44,1,166
09,2005,45,1,153
09,2005,46,1,147
09,2005,47,1,145
09,2005,48,1,163
09,2005,49,1,157
09,2005,50,1,149
09,2005,51,1,126
09,2005,52,1,125
09,2005,53,1,124
09,2005,54,1,128
09,2005,55,1,134
09,2005,56,1,136
09,2005,57,1,143
09,2005,58,1,156
09,2005,59,1,125
09,2005,60,1,134
09,2005,61,1,99
09,2005,62,1,99
09,2005,63,1,84
09,2005,64,1,109
09,2005,65,1,87
09,2005,66,1,88
09,2005,67,1,98
09,2005,68,1,75
09,2005,69,1,82
09,2005,70,1,101
09,2005,71,1,94
09,2005,72,1,82
09,2005,73,1,105
09,2005,74,1,118
09,2005,75,1,120
09,2005,76,1,109
09,2005,77,1,100
09,2005,78,1,111
09,2005,79,1,121
09,2005,80,1,104
09,2005,81,1,106
09,2005,82,1,107
09,2005,83,1,98
09,2005,84,1,93
09,2005,85,1,67
09,2005,86,1,51
09,2005,87,1,47
09,2005,88,1,37
09,2005,89,1,39
09,2005,90,1,31
09,2005,91,1,28
09,2005,92,1,11
09,2005,93,1,18
09,2005,94,1,9
09,2005,95,1,5
09,2005,96,1,5
09,2005,97,1,3
09,2005,98,1,3
09,2005,99,1,5
10,2005,0,1,184
10,2005,1,1,169
10,2005,2,1,186
10,2005,3,1,167
10,2005,4,1,165
10,2005,5,1,158
10,2005,6,1,165
10,2005,7,1,144
10,2005,8,1,158
10,2005,9,1,138
10,2005,10,1,150
10,2005,11,1,160
10,2005,12,1,157
10,2005,13,1,144
10,2005,14,1,135
10,2005,15,1,157
10,2005,16,1,125
10,2005,17,1,137
10,2005,18,1,137
10,2005,19,1,121
10,2005,20,1,128
10,2005,21,1,118
10,2005,22,1,138
10,2005,23,1,154
10,2005,24,1,157
10,2005,25,1,192
10,2005,26,1,159
10,2005,27,1,188
10,2005,28,1,210
10,2005,29,1,229
10,2005,30,1,258
10,2005,31,1,191
10,2005,32,1,221
10,2005,33,1,197
10,2005,34,1,207
10,2005,35,1,224
10,2005,36,1,206
10,2005,37,1,201
